id,surfweight,year,age,sex,ethnicity,edu,lfs,partner,parent,number_children,tenure,hh_income,nzdep,migrant,disability,home_afford,life_satisfy,life_worth,health,tereo,gov_tereo,selfactual,trust,trust_police,trust_media,trust_parliament,voted,mwb,housecold,housedamp,moves,access_med,access_green,access_pt,neigh_connect,neigh_crime,victim,discrim,lonely,hardtalk,surfweight_1,surfweight_2,surfweight_3,surfweight_4,surfweight_5,surfweight_6,surfweight_7,surfweight_8,surfweight_9,surfweight_10,surfweight_11,surfweight_12,surfweight_13,surfweight_14,surfweight_15,surfweight_16,surfweight_17,surfweight_18,surfweight_19,surfweight_20,surfweight_21,surfweight_22,surfweight_23,surfweight_24,surfweight_25,surfweight_26,surfweight_27,surfweight_28,surfweight_29,surfweight_30,surfweight_31,surfweight_32,surfweight_33,surfweight_34,surfweight_35,surfweight_36,surfweight_37,surfweight_38,surfweight_39,surfweight_40,surfweight_41,surfweight_42,surfweight_43,surfweight_44,surfweight_45,surfweight_46,surfweight_47,surfweight_48,surfweight_49,surfweight_50,surfweight_51,surfweight_52,surfweight_53,surfweight_54,surfweight_55,surfweight_56,surfweight_57,surfweight_58,surfweight_59,surfweight_60,surfweight_61,surfweight_62,surfweight_63,surfweight_64,surfweight_65,surfweight_66,surfweight_67,surfweight_68,surfweight_69,surfweight_70,surfweight_71,surfweight_72,surfweight_73,surfweight_74,surfweight_75,surfweight_76,surfweight_77,surfweight_78,surfweight_79,surfweight_80,surfweight_81,surfweight_82,surfweight_83,surfweight_84,surfweight_85,surfweight_86,surfweight_87,surfweight_88,surfweight_89,surfweight_90,surfweight_91,surfweight_92,surfweight_93,surfweight_94,surfweight_95,surfweight_96,surfweight_97,surfweight_98,surfweight_99,surfweight_100
673,665.7569,2021,5,0,2,3,1,0,0,0,1,1,6,1,0,4,8,9,4,1,4,3,6,8,4,5,1,12,1,1,,,,,,4,1,0,2,3,730.7441,657.0198,668.5056,665.8171,677.8453,695.9062,669.4664,669.6429,665.6483,656.6543,659.6865,662.9759,656.4152,667.8402,668.5231,670.046,661.3269,669.8569,671.7714,664.2085,657.6447,677.8735,676.7697,666.3759,664.3347,662.5865,663.8162,664.5115,654.0778,655.9836,645.8042,695.1483,681.9861,671.1938,681.4953,654.7599,662.8577,663.2861,649.7531,655.9694,654.8397,680.9194,683.371,662.6524,661.9101,656.3959,654.0974,664.6468,673.1964,659.9914,666.4209,686.8705,659.0791,673.5782,667.4185,667.6287,676.003,650.1686,660.7985,661.7664,655.6077,674.2924,673.8214,649.8627,658.1032,661.7292,662.7691,666.1525,657.8037,676.3156,682.173,673.8193,668.0848,667.2041,682.1467,665.8903,653.1046,661.2441,658.0897,673.5496,658.0197,663.3073,686.562,663.0924,662.2448,663.6686,673.8467,661.0758,680.5337,657.9689,656.9863,729.8083,727.5391,735.3753,746.2217,733.9576,746.6433,722.6395,727.7765,31.31776
674,2843.631,2021,4,1,4,1,1,0,0,0,3,2,7,3,0,7,5,6,3,2,5,5,5,5,5,7,1,16,3,2,,,,,,4,0,0,1,5,3160.708,2838.533,2727.352,3001.733,2967.024,2872.735,2842.643,2912.24,2726.304,2765.418,2806.49,2933.031,2801.79,2762.378,2797.155,2799.823,3079.896,2796.582,2846.162,2825.344,2896.377,2985.369,2698.161,2817.716,2725.49,2886.744,2792.337,2855.59,2798.214,2840.515,2718.278,2973.508,2965.542,2725.593,2985.011,2764.347,2922.469,2832.328,2767.975,2794.74,2788.047,2900.034,2891.207,2898.7,2726.515,2855.866,2814.028,2789.447,2965.702,2800.111,2893.128,2909.747,2925.714,2847.174,2794.48,2833.593,2851.191,2758.119,2865.865,2832.903,2875.26,2867.435,2867.077,2854.488,2772.983,2892.051,2808.038,2797.082,2906.385,2814.92,2811.53,2779.211,2854.125,2858.209,2909.558,2936.853,2850.872,2849.351,2805.123,2940.383,2809.977,2855.478,2854.395,2835.238,2800.319,2795.894,2884.005,2821.763,2901.625,2798.305,2839.07,3242.512,3080.34,3062.784,3133.885,3154.59,3088.367,3014.601,3048.507,143.7556
675,3762.508,2021,6,0,4,1,1,0,0,0,2,1,10,1,0,5,8,8,4,1,1,4,6,8,6,7,1,20,1,1,,,,,,8,0,0,2,3,4050.6,3852.423,3631.17,3740.349,3776.189,4061.639,3744.117,3684.786,3663.943,3723.898,3770.456,3850.401,3731.757,3762.032,3684.86,3767.698,3729.241,3675.154,3859.954,3730.761,3767.606,4013.476,3602.771,3772.659,3720.464,3760.442,3704.565,3763.43,3700.145,3706.479,3818.5,3830.404,3854.717,3635.281,3913.254,3830.603,3726.961,3751.375,3657.488,3660.796,3666.741,3807.298,3895.886,3799.341,3685.583,3740.193,3791.156,3695.566,3782.397,3777.997,3738.421,3915.769,3754.172,3774.455,3754.377,3708.044,3809.958,3773.543,3736.942,3816.105,3711.505,3740.535,3801.102,3721.641,3765.267,3761.288,3773.6,3724.3,3834.281,3726.475,3795.539,3694.551,3744.1,3793.038,3842.489,3761.308,3711.866,3735.4,3777.557,3729.416,3752.11,3738.078,3819.695,3689.671,3732.044,3748.417,3788.524,3894.511,3937.203,3726.13,3774.792,4300.476,4075.462,4075.373,4169.316,4303.8,4080.328,4046.426,4186.045,177.9323
676,1073.963,2021,2,1,1,4,1,1,1,1,3,3,6,5,0,5,9,9,5,1,4,5,8,9,7,3,0,14,2,1,,,,,,9,0,0,1,2,1120.682,1049.492,1061.253,1123.448,1100.616,1149.278,1040.725,1048.833,1180.226,1031.944,1061.667,1037.863,1041.922,1051.119,1078.521,1096.783,1042.517,1050.661,1067.298,1081.227,1038.285,1215.024,1044.014,1091.15,1033.098,1116.551,1035.718,1096.756,1054.927,1050.404,1028.851,1134.373,1138.109,1022.847,1064.431,1026.563,1079.628,1129.972,1028.119,1040.6,1052.879,1080.282,1103.423,1083.808,1007.067,1091.575,1145.766,1074.387,1121.567,1109.287,1044.435,1102.776,1048.687,1125.516,1073.943,1056.946,1105.288,1051.443,1067.885,1062.92,1033.579,1057.912,1121.93,1079.494,1043.926,1071.562,1115.229,1089.434,1033.456,1047.647,1018.04,1151.239,1060.383,1089.728,1022.097,1085.59,1053.581,1094.34,1117.726,1060.977,1083.246,1068.711,1116.827,1046.302,1082.719,1051.574,1085.941,1094.899,1076.057,1068.161,1067.911,1154.137,1190.654,1238.729,53.71261,1181.809,1113.324,1207.89,1135.09,1203.092
677,2380.493,2021,6,0,4,1,1,1,0,0,2,1,6,6,1,6,3,8,1,1,3,4,7,10,6,0,1,19,1,1,,,,,,3,0,0,2,1,2652.293,2353.645,2306.778,2478.78,2411.15,2459.156,2367.597,2362.929,2338.875,2353.915,2373.799,2366.782,2324.501,2414.954,2320.608,2412.746,2412.986,2381.445,2394.545,2346.165,2335.402,2544.569,2377.568,2401.175,2251.797,2394.442,2324.829,2458.062,2329.936,2412.678,2312.438,2493.338,2479.261,2268.396,2486.533,2263.502,2390.288,2397.037,2303.427,2308.554,2309.396,2468.602,2426.296,2422.924,2403.045,2349.981,2385.856,2364.974,2386.873,2328.584,2336.705,2474.844,2448.885,2439.732,2351.72,2295.615,2430.718,2334.3,2408.539,2347.563,2376.469,2380.98,2451.419,2420.281,2359.044,2379.728,2400.81,2353.26,2372.256,2365.145,2367.366,2402.281,2406.872,2392.04,2355.952,2347.989,2336.519,2347.371,2358.596,2416.173,2364.465,2364.236,2426.176,2400.357,2383.49,2397.088,2468.966,2343.689,2392.469,2326.528,2381.385,2666.699,2613.618,2597.918,112.187,2658.495,2653.684,2577.77,2619.896,2673.248
678,9773.382,2021,4,0,4,3,1,0,0,0,2,2,8,1,0,10,0,10,3,1,2,3,5,9,9,3,1,14,1,1,,,,,,5,0,0,1,1,10759.11,9626.454,9826.914,9907.478,9660.111,9988.427,10122.5,9715.538,9681.819,9651.166,9744.866,9797.447,9837.201,9510.714,9776.139,9716.936,9749.133,9620.311,9849.278,9893.914,9735.024,10133.99,9849.361,9612.829,9481.141,9885.524,9698.002,9835.429,9656.294,9600.238,9661.819,9976.786,10142.2,9554.518,10053.35,9598.099,9788.253,9808.777,9570.628,9594.854,9637.186,9859.279,10072.65,9746.596,9763.71,9673.481,9763.562,9724.383,9804.582,9679.419,9728.218,9957.352,9869.83,10035.92,9712.461,9680.19,9836.521,9617.165,9919.712,9699.592,9791.461,9838.295,9827.147,9571.216,9757.141,9948.096,9626.396,9789.067,9646.351,9666.429,9806.48,9757.747,9699.151,9756.785,9996.39,9855.689,9738.975,9791.469,9712.725,9799.01,9699.395,9699.464,9926.042,9814.952,9765.955,9766.679,9908.238,9768.87,9788.385,9792.844,9656.181,11002.65,10683.54,10701.34,461.5184,10741.6,10756.47,10626.83,10840.6,11224.44
679,6620.922,2021,1,1,4,1,3,0,0,0,3,2,9,2,0,6,8,8,3,1,3,5,8,8,5,4,0,19,2,2,,,,,,5,0,0,2,1,7483.675,6489.768,6609.337,6688.71,6667.17,6687.383,6663.957,6519.576,6570.934,6605.429,6587.501,6572.264,6579.164,6608.19,6635.517,6643.173,6551.838,6523.915,6678.152,6716.201,6633.042,6776.171,6658.557,6641.686,6521.44,6595.842,6543.311,6638.523,6508.302,6506.276,6546.807,6767.257,6952.593,6507.561,6810.207,6498.435,6624.583,6590.205,6520.403,6531.105,6560.778,6725.83,6740.468,6638.352,6634.874,6497.912,6551.68,6542.961,6699.379,6633.403,6578.068,6834.947,6678.063,6648.388,6601.439,6657.72,6638.114,6559.513,6686.745,6549.415,6804.172,6596.572,6698.688,6467.563,6592.967,6575.47,6694.177,6494.812,6658.292,6603.507,6635.424,6579.706,6617.183,6696.454,6562.75,6635.243,6598.998,6581.07,6586.939,6637.554,6553.237,6565.791,6647.442,6653.118,6578.692,6712.558,6555.86,6641.838,6660.468,6586.108,6686.616,7321.718,7283.857,7257.915,313.6848,7372.675,7351.06,7339.938,7277.638,7363.175
680,2040.307,2021,2,0,1,3,1,1,1,3,1,3,6,1,0,3,8,8,4,2,4,4,7,8,2,3,1,11,2,2,,,,,,9,0,0,2,2,2220.911,2061.809,2030.313,2041.744,2019.982,2047.805,2039.932,1977.594,2135.544,2034.735,2021.924,2003.35,2003.757,2016.828,2082.512,2026.67,2067.617,2005.181,2058.776,2014.388,2139.831,2183.919,1993.297,2003.273,1987.326,2090.228,2006.92,2103.604,1998.258,1988.126,1979.33,2063.184,2075.588,2005.321,2196.013,1972.555,2034.304,2040.297,2000.886,2011.359,2006.545,2049.402,2090.447,2065.269,2046.793,2019.017,2019.811,2006.147,2049.821,2070.765,2030.882,2081.313,2062.342,2026.15,2055.079,2049.575,2083.48,2029.39,2022.218,2042.205,2013.074,2033.746,2083.541,1975.883,2030.433,2050.761,2027.322,2041.131,2007.593,2023.722,2032.312,2043.972,2038.841,2080.825,2063.903,2056.616,2026.494,2020.073,2037.785,2073.243,2026.601,2038.851,2093.834,2043.547,2031.199,2031.072,2021.14,2023.141,2061.589,2056.868,2016.264,97.56625,2240.941,2279.577,2302.023,2225.658,2239.432,2275.013,2225.053,2272.154
681,4046.837,2021,6,1,4,2,1,1,0,0,2,1,5,6,0,7,8,7,3,1,3,4,8,9,5,6,1,19,1,1,,,,,,8,0,0,1,2,4508.898,4001.197,3921.522,4213.926,4098.955,4180.566,4024.915,4016.98,3976.087,4001.656,4035.458,4023.529,3951.652,4105.422,3945.034,4101.667,4102.076,4048.457,4070.727,3988.48,3970.183,4325.767,4041.865,4081.998,3828.055,4070.552,3952.209,4178.706,3960.891,4101.552,3931.145,4238.674,4214.744,3856.273,4227.107,3847.954,4063.489,4074.963,3915.826,3924.542,3925.974,4196.624,4124.704,4118.971,4085.177,3994.968,4055.956,4020.455,4057.684,3958.594,3972.399,4207.234,4163.104,4147.544,3997.924,3902.546,4132.221,3968.311,4094.516,3990.857,4039.998,4047.666,4167.413,4114.478,4010.375,4045.537,4081.376,4000.543,4032.835,4020.747,4024.523,4083.878,4091.683,4066.468,4005.118,3991.581,3972.082,3990.53,4009.614,4107.495,4019.59,4019.202,4124.5,4080.606,4051.934,4075.05,4197.242,3984.271,4067.198,3955.098,4048.355,4533.389,4443.151,4416.461,4532.325,190.1758,4511.262,4382.209,4453.822,4544.521
682,4046.837,2021,6,0,4,1,1,1,0,0,2,3,3,1,0,10,10,10,5,1,3,4,10,10,10,10,1,17,1,1,,,,,,8,0,0,1,2,4508.898,4001.197,3921.522,4213.926,4098.955,4180.566,4024.915,4016.98,3976.087,4001.656,4035.458,4023.529,3951.652,4105.422,3945.034,4101.667,4102.076,4048.457,4070.727,3988.48,3970.183,4325.767,4041.865,4081.998,3828.055,4070.552,3952.209,4178.706,3960.891,4101.552,3931.145,4238.674,4214.744,3856.273,4227.107,3847.954,4063.489,4074.963,3915.826,3924.542,3925.974,4196.624,4124.704,4118.971,4085.177,3994.968,4055.956,4020.455,4057.684,3958.594,3972.399,4207.234,4163.104,4147.544,3997.924,3902.546,4132.221,3968.311,4094.516,3990.857,4039.998,4047.666,4167.413,4114.478,4010.375,4045.537,4081.376,4000.543,4032.835,4020.747,4024.523,4083.878,4091.683,4066.468,4005.118,3991.581,3972.082,3990.53,4009.614,4107.495,4019.59,4019.202,4124.5,4080.606,4051.934,4075.05,4197.242,3984.271,4067.198,3955.098,4048.355,4533.389,4443.151,4416.461,4532.325,190.1758,4511.262,4382.209,4453.822,4544.521
683,4298.853,2021,5,0,4,3,1,1,0,0,3,3,9,1,0,10,8,5,5,2,5,3,7,7,0,0,1,20,2,1,,,,,,9,0,0,1,1,4677.726,4411.854,4354.224,4283.491,4240.025,4305.665,4374.387,4187.756,4253.999,4268.725,4283.333,4289.342,4291.932,4312.196,4314.426,4281.455,4266.868,4322.705,4336.127,4373.923,4257.892,4452.887,4259.703,4288.171,4179.443,4239.676,4255.504,4415.353,4242.306,4242.287,4193.539,4393.605,4472.056,4246.022,4461.398,4207.781,4335.264,4318.163,4210.094,4223.119,4229.672,4359.61,4426.214,4272.785,4306.73,4249.436,4256.699,4270.904,4360.627,4277.979,4261.383,4390,4307.182,4286.396,4263.666,4235.312,4331.982,4270.375,4303.912,4452.639,4267.033,4292.555,4371.335,4199.62,4306.424,4326.844,4352.682,4228.058,4231.529,4297.886,4287.78,4271.329,4280.828,4278.862,4399.028,4450.581,4220.531,4293.673,4239.314,4331.495,4282.999,4266.744,4441.85,4317.087,4274.54,4268.833,4291.977,4291.651,4317.853,4333.007,4239.854,4806.355,4737.883,4667.389,4829.171,202.076,4782.021,4678.955,4725.105,4830.228
684,851.384,2021,6,0,3,1,1,1,0,0,2,1,9,1,1,77,7,8,1,1,5,4,5,9,0,7,1,19,1,2,,,,,,3,0,1,2,2,839.2637,931.2924,934.2821,31.04857,927.589,926.5105,933.1899,911.7419,905.5441,901.5336,941.2924,921.8804,906.6542,908.7692,836.3069,859.11,832.1965,845.1434,838.6708,870.6115,825.907,932.6896,809.9322,857.3727,827.5939,855.2554,851.3138,838.2251,806.8127,871.9708,820.2576,876.4003,901.2237,844.8738,911.0018,821.5753,860.5024,858.23,833.3058,829.864,841.9302,871.0475,863.7089,875.1539,816.0471,843.5181,842.599,865.3052,859.8098,833.5707,853.9401,844.1903,865.8052,857.2805,844.588,841.6493,871.7271,859.5819,858.8138,844.4475,881.2728,846.2766,853.1182,835.8734,840.0535,856.8939,875.1268,847.6711,848.7289,879.3043,838.6864,861.5083,860.5525,830.5991,822.6973,839.4091,858.3138,846.0179,844.8176,827.6518,862.1069,854.438,858.4422,834.9854,850.5239,842.8699,873.3531,850.6963,858.3123,840.4663,849.518,869.8713,832.9513,837.4304,856.5227,862.6318,826.5566,835.0578,848.336,891.425
685,3980.249,2021,4,0,4,3,1,1,0,0,1,3,1,6,0,5,9,9,3,2,3,4,8,9,6,8,1,10,2,1,,,,,,4,0,0,1,2,3923.586,4353.824,4367.801,145.1531,4336.51,4331.468,4362.695,4262.424,4233.45,4214.7,4400.574,4309.822,4238.64,4248.526,3909.763,4016.368,3890.547,3951.074,3920.814,4070.138,3861.143,4360.356,3786.46,4008.246,3869.03,3998.348,3979.921,3918.731,3771.877,4076.493,3834.732,4097.201,4213.251,3949.814,4258.964,3840.892,4022.878,4012.255,3895.733,3879.642,3936.052,4072.177,4037.868,4091.374,3815.048,3943.476,3939.179,4045.331,4019.64,3896.971,3992.199,3946.618,4047.669,4007.815,3948.477,3934.739,4075.354,4018.575,4014.984,3947.821,4119.98,3956.372,3988.356,3907.737,3927.279,4006.008,4091.248,3962.891,3967.837,4110.777,3920.887,4027.581,4023.112,3883.079,3846.138,3924.266,4012.646,3955.163,3949.551,3869.3,4030.379,3994.527,4013.246,3903.585,3976.228,3940.446,4082.956,3977.034,4012.639,3929.208,3971.525,4066.678,3894.076,3915.016,4004.273,4032.833,3864.18,3903.924,3966,4167.442
686,820.3268,2021,4,1,2,4,1,1,1,3,1,3,4,1,0,4,9,9,5,2,5,5,7,9,4,8,1,16,1,1,,,,,,4,0,0,1,2,824.2026,874.6533,871.5637,29.10541,886.624,903.5678,906.4764,873.8214,893.1254,883.8624,879.0125,886.8152,870.9774,899.2823,805.8002,819.7383,827.4139,817.6343,820.4888,838.8599,816.6055,858.808,842.1132,822.7601,780.887,819.1248,818.3787,828.2226,787.509,823.6351,814.3256,835.9308,830.9064,810.3125,845.7334,803.7778,828.463,823.4404,808.4805,804.5413,804.3332,850.795,824.7034,825.8844,838.2111,806.3191,819.9993,815.082,822.2209,808.173,815.3164,810.1225,837.1069,816.0801,813.838,805.8973,836.2789,808.0759,830.9044,816.5978,828.8293,825.686,839.9949,816.0289,811.8406,820.4354,820.0601,823.4931,813.6395,820.9928,823.9211,834.349,827.2552,805.8046,829.4833,799.8268,808.5226,819.6201,819.725,833.0765,811.6198,817.5501,817.0909,830.2455,825.4138,815.054,838.765,813.125,805.9852,803.802,824.5934,833.8138,819.0618,814.9659,828.1574,816.5623,832.8928,805.2089,815.9517,821.7208
687,45.04372,2021,2,0,4,1,2,0,1,2,3,1,3,1,0,7,8,8,4,1,88,4,6,8,1,6,0,11,3,3,,,,,,4,0,0,1,2,44.47723,48.6569,48.26151,49.29785,1.589606,49.85908,48.84875,48.85769,47.75281,47.94025,48.42495,48.65811,47.50908,47.42992,45.96508,44.86142,45.19677,45.66895,45.10023,45.3158,44.82199,47.0135,43.62503,44.66164,44.42705,44.0854,45.03955,46.18055,44.14106,44.79044,43.28603,48.13475,46.46994,43.74255,46.9939,43.3259,46.02299,44.80141,44.56025,44.31132,44.3152,45.97119,45.49773,44.87233,46.07034,44.76634,44.3272,43.55231,46.96537,44.04314,45.21707,46.00237,45.0336,44.84488,44.84068,46.16611,45.44244,43.70021,46.58873,44.32967,43.76882,44.16623,46.36163,44.85632,45.32826,45.65368,44.29435,44.87323,46.57246,45.061,45.55197,45.08083,45.26718,45.46752,44.21002,44.54246,45.83127,43.42417,45.36688,46.24341,45.02768,44.96885,45.24417,44.80875,44.64313,44.82067,44.93386,44.61771,45.35477,44.50049,45.26638,44.63299,44.87754,44.24811,45.70807,46.07143,44.26114,44.27695,45.30815,45.49006
688,2774.207,2021,5,1,4,1,1,1,0,0,2,3,7,1,0,77,10,10,4,1,1,5,6,8,2,0,0,18,1,1,,,,,,5,0,0,1,1,2725.487,2991.447,2878.934,3192.203,96.58858,3023.528,3044.105,2907.597,3025.951,2900.708,2983.827,3046.389,2910.057,2910.602,2835.541,2818.993,2770.372,2757.827,2871.279,2707.786,2653.437,2954.602,2771.969,2839.592,2609.98,2784.837,2705.267,2795.548,2706.069,2753.587,2857.931,2890.742,2898.007,2634.213,2905.056,2659.691,2786.381,2754.545,2717.576,2708.415,2728.65,2847.518,2862.825,2776.852,2705.371,2792.638,2794.29,2710.509,2865.03,2736.803,2704.81,2853.874,2681.334,2845.181,2755.307,2748.64,2829.351,2810.216,2836.125,2751.574,2718.683,2712.048,2867.663,2802.932,2768.11,2773.699,2787.456,2778.538,2750.816,2780.095,2746.242,2734.479,2767.902,2809.486,2679.056,2803.519,2787.653,2837.172,2769.037,2780.169,2754.092,2761.069,2767.434,2737.523,2738.843,2783.828,2864.294,2779.183,2821.943,2807.143,2744.013,2846.515,2758.607,2739.959,2816.81,2803.327,2724.72,2753.306,2727.124,2836.009
689,911.6765,2021,3,0,1,2,1,0,1,1,1,1,8,1,0,7,6,7,3,1,3,5,5,5,5,3,0,11,3,2,,,,,,2,0,0,1,2,891.6832,990.9488,945.7916,1012.617,31.21694,995.392,988.6877,970.3562,1041.49,979.2015,974.0645,996.2073,1014.787,953.5011,934.1232,899.4802,897.8743,880.6358,905.5009,882.481,919.1387,960.3358,880.6009,926.6315,937.2983,938.4843,888.5393,916.0446,899.8078,885.0082,889.3632,956.1116,944.4753,883.0527,901.6821,879.2754,913.9348,943.2791,898.5465,892.3591,893.9601,921.2272,918.9947,923.4464,893.851,897.0254,958.1063,915.7247,904.7688,914.4592,896.1927,933.4854,928.0395,934.6213,909.9482,891.1513,910.2466,893.1016,929.6776,919.7393,914.0766,922.9763,926.5173,873.5369,927.624,908.5475,903.4262,916.6116,905.7067,896.072,894.0202,910.2222,948.1168,927.8674,901.6711,900.8078,895.5955,922.3706,910.9651,920.952,905.2487,904.0645,920.6111,905.1414,913.5742,902.1139,905.2782,910.506,902.5178,928.01,909.9122,996.9669,910.1498,915.5103,927.1667,908.095,882.1236,913.0037,883.9875,917.8282
690,6301.194,2021,1,1,4,1,1,0,0,0,2,2,1,2,0,7,8,7,4,1,4,5,6,8,6,8,99,19,1,1,,,,,,9,0,0,2,3,6249.453,6695.535,6902.976,7115.001,219.7341,6936.269,6753.868,6835.398,6670.874,6763.78,6713.326,6703,6687.47,6718.547,6790.425,6272.476,6231.889,6233.957,6316.656,6206.72,6383.974,6560.327,6159.818,6209.863,6098.462,6408.641,6264.038,6496.799,6181.272,6226.795,6254.046,6471.042,6434.787,6120.627,6633.707,6195.757,6296.378,6197.314,6312.627,6178.761,6172.729,6345.273,6424.387,6449.256,6199.175,6159.953,6182.189,6480.41,6280.521,6332.756,6452.45,6556.05,6265.786,6248.824,6233.478,6278.322,6479.687,6305.001,6257.1,6231.646,6175.795,6188.898,6236.857,6670.792,6395.712,6245.226,6216.47,6226.944,6287.585,6272.646,6285.451,6241.766,6307.254,6352.665,6247.35,6364.301,6430.379,6273.749,6242.269,6375.102,6253.169,6297.406,6346.837,6240.946,6250.632,6295.542,6345.52,6345.826,6347.837,6228.968,6213.292,6385.802,6221.636,6480.298,6323.69,6316.979,6212.62,6136.434,6244.7,6320.311
691,4246.776,2021,2,1,4,2,1,1,1,2,3,3,4,1,0,4,10,10,4,1,1,5,5,9,2,1,1,19,3,2,,,,,,3,0,0,1,3,4135.786,4495.366,4551.472,4638.003,4724.395,4686.579,4835.45,4553.331,137.0806,4516.807,4506.915,4750.276,4473.708,4426.97,4314.451,4262.233,4268.662,4294.732,4419.303,4110.147,4096.233,4534.725,4047.156,4230.147,3981.411,4226.553,4218.15,4374.921,4138.792,4290.314,4017.944,4446.702,4489.897,4053.354,4502.218,4173.157,4290.839,4215.751,4101.192,4153.082,4127.761,4364.688,4394.57,4279.863,4222.741,4205.707,4393.232,4145.233,4361.212,4153.07,4288.443,4544.663,4064.354,4345.439,4245.671,4344.313,4372.428,4193.347,4202.974,4154.325,4268.979,4235.269,4268.189,4145.133,4203.654,4293.867,4215.214,4217.897,4282.4,4233.827,4241.139,4210.285,4242.318,4287.14,4213.25,4207.749,4278.801,4282.724,4268.187,4128.615,4193.885,4180.832,4532.362,4204.695,4332.794,4194.219,4235.666,4243.558,4311.211,4264.827,4173.786,4336.875,4241.714,4061.245,4288.924,4444.54,4178.254,4258.762,4172.131,4387.682
692,4491.586,2021,3,1,4,3,3,1,1,1,1,3,2,2,0,6,6,8,2,2,4,5,2,5,0,1,1,20,1,1,,,,,,9,0,1,1,5,4461.737,4884.421,4781.031,4851.89,4873.606,4896.092,4895.538,4818.601,152.5475,4948.607,4806.951,4951.951,4953.914,4715.708,4572.415,4474.065,4469.709,4398.093,4538.364,4399.1,4622.406,4586.454,4364.736,4535.157,4520.535,4445.584,4388.904,4554.03,4410.128,4394.718,4361.552,4674.396,4663.772,4334.252,4635.307,4357.05,4489.804,4483.429,4452.609,4411.283,4413.456,4623.258,4545.55,4563.097,4435.583,4426.188,4535.411,4504.411,4479.391,4412.427,4493.467,4619.233,4495.082,4542.807,4461.618,4439.149,4527.071,4420.825,4597.007,4528.546,4499.87,4525.376,4475.568,4442.778,4571.097,4462.926,4431.814,4403.003,4522.824,4436.292,4481.047,4490.454,4685.781,4624.669,4445.019,4470.309,4417.93,4521.501,4422.033,4540.293,4443.544,4452.722,4540.039,4492.948,4441.729,4469.607,4439.254,4452.175,4532.948,4541.36,4494.581,4911.654,4406.253,4417.078,4534.702,4488.943,4432.828,4422.191,4450.986,4541.01
693,562.9769,2021,2,0,3,4,1,0,0,0,1,2,6,1,0,88,8,8,5,2,5,4,5,8,5,6,1,14,3,2,,,,,,9,0,1,2,2,556.7153,605.2712,601.5953,600.5819,607.3278,614.4695,622.0717,588.624,680.7103,596.9335,602.6245,19.07976,596.2563,620.9181,558.7292,561.4507,571.0027,557.7049,562.3419,551.7281,568.0964,570.5218,575.9538,568.4503,552.6832,550.0681,556.2812,572.2342,556.3928,555.197,548.7726,572.6139,569.9219,555.1234,571.9658,573.3614,562.855,572.7524,550.923,551.7001,551.7982,575.3887,562.3396,577.575,582.029,560.9998,562.1213,553.8517,561.5448,565.3892,562.051,576.363,558.9327,569.6014,557.3992,554.3314,564.4346,566.1273,555.7924,554.631,548.9316,554.7882,557.1512,579.4384,557.286,569.4631,561.5742,553.9787,556.0356,570.7074,570.4175,559.79,564.3933,570.9438,574.6029,558.1548,567.9714,580.3658,556.2409,563.9297,559.8043,558.7814,570.0361,553.2924,561.332,561.1934,577.4677,555.5236,569.1665,565.8417,568.3691,558.7497,556.0494,563.0714,567.7686,563.2855,550.6042,564.1838,561.9027,563.6248
694,1547.087,2021,4,0,1,1,1,0,0,0,2,1,7,1,0,2,6,8,3,1,3,4,6,8,4,3,1,12,1,1,,,,,,8,0,0,2,2,1513.159,1681.61,1604.98,1718.381,1664.304,1689.15,1677.773,1646.665,1767.376,1661.675,1652.958,53.8091,1722.063,1618.063,1585.179,1526.391,1523.665,1494.412,1536.608,1497.543,1559.751,1629.661,1494.353,1572.466,1590.567,1592.579,1507.824,1554.5,1526.947,1501.832,1509.222,1622.492,1602.746,1498.514,1530.127,1492.104,1550.92,1600.716,1524.806,1514.306,1517.023,1563.295,1559.506,1567.06,1516.838,1522.225,1625.877,1553.957,1535.365,1551.809,1520.812,1584.096,1574.855,1586.024,1544.155,1512.257,1544.661,1515.566,1577.635,1560.77,1551.16,1566.263,1572.272,1482.366,1574.15,1541.778,1533.087,1555.462,1536.957,1520.607,1517.125,1544.62,1608.925,1574.563,1530.109,1528.644,1519.798,1565.235,1545.88,1562.828,1536.18,1534.17,1562.249,1535.998,1550.308,1530.86,1536.23,1545.101,1531.545,1574.805,1544.093,1691.823,1544.497,1553.593,1573.374,1541.01,1496.937,1549.34,1500.1,1557.527
