id,surfweight,year,age,sex,ethnicity,edu,lfs,partner,parent,number_children,tenure,hh_income,nzdep,migrant,disability,home_afford,life_satisfy,life_worth,health,tereo,gov_tereo,selfactual,trust,trust_police,trust_media,trust_parliament,voted,mwb,housecold,housedamp,moves,access_med,access_green,access_pt,neigh_connect,neigh_crime,victim,discrim,lonely,hardtalk
674,2843.631,2021,4,1,4,1,1,0,0,0,3,2,7,3,0,7,5,6,3,2,5,5,5,5,5,7,1,16,3,2,,,,,,4,0,0,1,5
675,3762.508,2021,6,0,4,1,1,0,0,0,2,1,10,1,0,5,8,8,4,1,1,4,6,8,6,7,1,20,1,1,,,,,,8,0,0,2,3
676,1073.963,2021,2,1,1,4,1,1,1,1,3,3,6,5,0,5,9,9,5,1,4,5,8,9,7,3,0,14,2,1,,,,,,9,0,0,1,2
677,2380.493,2021,6,0,4,1,1,1,0,0,2,1,6,6,1,6,3,8,1,1,3,4,7,10,6,0,1,19,1,1,,,,,,3,0,0,2,1
678,9773.382,2021,4,0,4,3,1,0,0,0,2,2,8,1,0,10,0,10,3,1,2,3,5,9,9,3,1,14,1,1,,,,,,5,0,0,1,1
679,6620.922,2021,1,1,4,1,3,0,0,0,3,2,9,2,0,6,8,8,3,1,3,5,8,8,5,4,0,19,2,2,,,,,,5,0,0,2,1
680,2040.307,2021,2,0,1,3,1,1,1,3,1,3,6,1,0,3,8,8,4,2,4,4,7,8,2,3,1,11,2,2,,,,,,9,0,0,2,2
681,4046.837,2021,6,1,4,2,1,1,0,0,2,1,5,6,0,7,8,7,3,1,3,4,8,9,5,6,1,19,1,1,,,,,,8,0,0,1,2
682,4046.837,2021,6,0,4,1,1,1,0,0,2,3,3,1,0,10,10,10,5,1,3,4,10,10,10,10,1,17,1,1,,,,,,8,0,0,1,2
683,4298.853,2021,5,0,4,3,1,1,0,0,3,3,9,1,0,10,8,5,5,2,5,3,7,7,0,0,1,20,2,1,,,,,,9,0,0,1,1
684,851.384,2021,6,0,3,1,1,1,0,0,2,1,9,1,1,7,7,8,1,1,5,4,5,9,0,7,1,19,1,2,,,,,,3,0,1,2,2
685,3980.249,2021,4,0,4,3,1,1,0,0,1,3,1,6,0,5,9,9,3,2,3,4,8,9,6,8,1,10,2,1,,,,,,4,0,0,1,2
686,820.3268,2021,4,1,2,4,1,1,1,3,1,3,4,1,0,4,9,9,5,2,5,5,7,9,4,8,1,16,1,1,,,,,,4,0,0,1,2
687,45.04372,2021,2,0,4,1,2,0,1,2,3,1,3,1,0,7,8,8,4,1,4,4,6,8,1,6,0,11,3,3,,,,,,4,0,0,1,2
688,2774.207,2021,5,1,4,1,1,1,0,0,2,3,7,1,0,7,10,10,4,1,1,5,6,8,2,0,0,18,1,1,,,,,,5,0,0,1,1
689,911.6765,2021,3,0,1,2,1,0,1,1,1,1,8,1,0,7,6,7,3,1,3,5,5,5,5,3,0,11,3,2,,,,,,2,0,0,1,2
690,6301.194,2021,1,1,4,1,1,0,0,0,2,2,1,2,0,7,8,7,4,1,4,5,6,8,6,8,99,19,1,1,,,,,,9,0,0,2,3
691,4246.776,2021,2,1,4,2,1,1,1,2,3,3,4,1,0,4,10,10,4,1,1,5,5,9,2,1,1,19,3,2,,,,,,3,0,0,1,3
692,4491.586,2021,3,1,4,3,3,1,1,1,1,3,2,2,0,6,6,8,2,2,4,5,2,5,0,1,1,20,1,1,,,,,,9,0,1,1,5
693,562.9769,2021,2,0,3,4,1,0,0,0,1,2,6,1,0,7,8,8,5,2,5,4,5,8,5,6,1,14,3,2,,,,,,9,0,1,2,2
694,1547.087,2021,4,0,1,1,1,0,0,0,2,1,7,1,0,2,6,8,3,1,3,4,6,8,4,3,1,12,1,1,,,,,,8,0,0,2,2
695,1832.209,2021,6,0,4,1,1,0,0,0,3,1,10,1,1,8,9,10,3,1,4,5,5,10,8,7,1,9,2,1,,,,,,3,0,0,3,6
696,1525.01,2021,1,1,2,1,1,0,0,0,3,2,10,1,0,5,4,4,3,1,4,2,3,7,0,5,1,15,3,1,,,,,,4,0,0,3,5
697,9325.651,2021,6,1,4,1,1,0,0,0,3,1,10,1,0,5,8,8,4,1,4,5,9,3,2,7,1,20,3,2,,,,,,1,0,0,1,1
698,2598.055,2021,6,1,1,1,1,1,0,0,2,2,7,1,0,4,10,10,4,1,2,5,5,10,6,5,1,16,1,1,,,,,,1,0,0,1,2
699,756.5781,2021,3,0,1,4,3,1,1,2,1,3,3,1,0,8,10,10,2,1,5,4,6,1,8,8,1,18,1,1,,,,,,4,0,0,1,2
700,1724.737,2021,2,0,2,2,1,0,1,3,3,1,8,1,0,7,6,9,4,4,5,3,5,10,6,10,1,16,2,1,,,,,,8,0,0,2,1
701,2235.123,2021,1,1,1,1,1,0,0,0,1,3,3,2,0,5,7,8,3,1,3,4,7,7,6,7,99,9,2,2,,,,,,3,0,0,3,2
702,1228.075,2021,3,0,2,4,1,1,0,0,1,3,5,1,0,8,9,9,4,1,5,5,8,10,6,8,1,19,1,1,,,,,,3,0,0,2,1
703,55.71803,2021,5,0,2,1,2,1,0,0,1,3,9,2,0,10,10,8,3,1,3,4,5,9,4,7,1,20,1,1,,,,,,3,0,0,1,2
704,755.1566,2021,1,0,2,4,1,0,0,0,3,3,6,1,0,8,7,9,4,2,4,5,7,9,3,4,1,16,4,2,,,,,,4,0,1,2,2
705,3060.652,2021,6,1,1,2,1,0,0,0,2,1,7,1,0,4,8,9,3,1,4,4,9,9,8,9,1,15,1,1,,,,,,8,0,0,1,2
706,1263.064,2021,6,0,3,2,1,0,0,0,3,2,3,6,0,6,8,8,3,1,5,5,8,8,5,7,1,17,2,2,,,,,,5,0,0,1,3
707,1240.467,2021,4,0,1,4,1,1,1,3,2,3,5,6,0,7,9,9,3,1,5,4,7,9,5,7,1,15,2,2,,,,,,4,0,0,1,4
708,575.9633,2021,5,1,1,1,1,1,0,0,1,2,3,6,0,10,8,8,3,1,2,5,8,7,0,5,1,19,1,1,,,,,,3,0,0,1,3
709,2904.454,2021,5,0,4,1,1,0,0,0,2,2,6,1,0,8,10,9,3,1,3,5,7,10,5,7,1,19,3,2,,,,,,3,0,0,1,2
710,798.4825,2021,6,0,4,1,3,0,0,0,2,1,8,2,1,7,8,4,2,1,5,5,9,9,7,8,1,16,1,1,,,,,,3,0,0,3,1
711,79.90187,2021,6,1,1,3,2,1,0,0,3,1,7,1,0,5,6,8,3,1,3,5,8,10,5,3,1,11,1,1,,,,,,2,0,0,3,3
712,6317.394,2021,6,0,4,1,1,0,0,0,3,1,10,1,0,10,7,8,3,1,3,5,8,8,2,3,1,18,4,3,,,,,,4,1,0,1,3
713,963.9106,2021,5,1,3,1,1,1,0,0,2,3,2,6,0,10,10,10,4,2,5,5,7,9,3,8,1,20,1,1,,,,,,3,0,0,1,1
714,1906.515,2021,6,0,4,1,3,1,0,0,2,3,3,1,0,8,8,10,4,1,3,4,8,9,6,6,1,18,2,2,,,,,,4,0,0,2,3
715,1032.653,2021,3,0,4,1,3,0,1,1,3,2,7,1,0,9,8,9,4,1,4,5,7,8,1,2,0,16,2,2,,,,,,9,0,0,1,4
716,4100.491,2021,2,0,4,4,1,0,0,0,1,2,6,1,0,7,8,8,5,2,5,4,5,8,5,6,1,14,3,2,,,,,,9,0,1,2,2
717,890.4835,2021,2,0,4,1,3,0,1,1,3,1,3,1,0,5,8,8,4,1,4,4,5,7,4,6,0,7,4,3,,,,,,1,1,0,2,5
718,338.5756,2021,3,0,3,2,3,1,1,1,1,3,5,5,0,5,8,7,3,1,3,3,0,10,0,9,1,13,2,1,,,,,,1,0,0,4,1
719,9016.505,2021,4,0,4,1,1,1,0,0,1,3,7,1,0,8,8,7,3,1,3,3,6,8,2,5,1,17,1,1,,,,,,3,0,1,1,3
720,1254.01,2021,1,1,4,1,3,0,0,0,3,2,2,1,0,5,7,7,5,1,4,4,7,8,6,8,99,15,1,2,,,,,,3,0,0,1,6
721,2155.566,2021,3,1,4,1,1,0,0,0,1,2,7,1,0,9,8,8,2,1,3,5,5,8,8,5,1,18,3,2,,,,,,3,0,0,1,2
722,2784.562,2021,1,0,4,1,1,0,0,0,3,1,9,1,0,7,7,1,3,1,4,4,5,8,4,8,0,17,99,3,,,,,,3,0,0,2,1
723,2098.901,2021,6,0,4,4,3,0,0,0,2,3,6,1,0,8,7,8,3,1,4,5,5,9,3,7,1,19,1,1,,,,,,8,0,1,2,1
724,3624.793,2021,6,0,4,1,1,0,0,0,3,1,9,2,0,7,6,6,3,1,3,5,6,9,6,7,1,19,1,1,,,,,,3,0,0,2,3
725,2098.901,2021,2,0,4,1,3,0,1,2,3,1,8,1,0,8,8,7,4,2,5,5,3,0,3,4,0,11,4,1,,,,,,2,1,0,5,5
726,2011.768,2021,2,1,3,1,1,1,1,1,1,2,9,1,0,7,7,7,3,2,4,3,8,7,7,7,0,15,4,2,,,,,,8,0,0,2,6
727,2011.768,2021,4,1,3,1,1,1,1,1,1,2,9,1,0,8,8,8,4,1,1,5,8,8,5,5,0,17,1,1,,,,,,3,0,0,1,1
728,1332.83,2021,4,1,4,1,1,0,0,0,3,1,9,1,1,10,3,5,1,1,2,4,3,0,0,0,1,8,3,1,,,,,,8,0,0,3,4
729,882.9592,2021,3,0,4,4,1,1,1,2,1,3,5,1,0,7,7,7,2,1,4,5,9,8,6,7,1,14,2,1,,,,,,3,0,1,3,3
730,637.1432,2021,3,1,4,2,3,0,0,0,3,2,9,1,0,3,4,5,3,4,4,5,0,0,0,0,1,7,4,2,,,,,,3,1,0,3,2
731,746.5309,2021,6,1,4,2,3,1,0,0,3,1,10,6,1,4,7,8,1,1,4,4,5,8,7,5,1,10,1,1,,,,,,4,0,0,1,1
732,2191.591,2021,3,0,4,2,1,1,1,1,1,3,5,5,0,5,8,7,3,1,3,3,0,10,0,9,1,13,2,1,,,,,,1,0,0,4,1
733,630.0555,2021,4,1,2,4,1,1,0,0,1,3,4,1,0,6,7,6,5,3,5,5,6,8,7,8,1,18,1,1,,,,,,4,0,0,1,2
734,1278.851,2021,2,0,2,4,1,0,0,0,3,3,6,1,0,6,9,10,4,2,5,5,6,4,2,4,1,10,3,3,,,,,,5,0,0,1,2
735,248.6152,2021,3,1,2,4,3,0,0,0,1,3,6,1,0,4,4,10,4,1,2,4,8,8,2,3,1,15,2,1,,,,,,3,1,0,3,2
736,9629.039,2021,4,1,4,4,1,1,1,2,1,3,9,1,0,9,9,9,4,4,5,5,7,6,3,4,1,16,2,1,,,,,,2,0,1,1,3
737,9629.039,2021,2,1,4,1,1,1,0,0,1,3,5,2,0,7,8,10,3,1,5,5,5,8,2,4,1,15,4,2,,,,,,8,0,0,1,1
738,10096.07,2021,4,0,4,2,1,1,0,0,1,3,5,6,0,5,9,10,4,1,3,4,8,10,7,8,1,14,3,2,,,,,,2,1,0,1,3
739,545.6655,2021,6,1,1,1,3,1,0,0,3,3,1,2,0,5,10,10,4,1,2,4,8,8,7,6,1,14,1,1,,,,,,5,0,0,1,3
740,5435.933,2021,3,1,4,1,1,0,0,0,2,3,7,1,0,5,7,10,3,1,4,3,5,10,8,5,1,16,1,1,,,,,,8,0,0,2,3
741,7108.275,2021,4,1,4,4,1,0,0,0,1,2,8,6,0,2,8,7,2,1,2,4,10,10,10,10,1,20,1,1,,,,,,4,0,1,1,1
742,2610.679,2021,6,0,4,1,3,0,0,0,3,1,9,6,0,7,8,10,3,1,2,5,4,9,0,0,1,15,1,1,,,,,,2,0,0,1,3
743,8969.886,2021,6,0,4,1,1,0,0,0,3,1,3,6,0,7,8,10,2,1,4,4,9,10,5,9,1,14,2,1,,,,,,9,0,0,1,3
744,4217.186,2021,6,1,4,3,1,0,0,0,2,1,9,1,0,5,3,4,3,1,2,4,5,5,7,7,1,20,2,1,,,,,,3,0,0,3,4
745,6583.196,2021,5,1,4,1,1,1,0,0,1,3,10,1,0,9,7,8,3,1,3,4,2,5,1,1,1,15,1,1,,,,,,1,0,0,1,3
746,21402.43,2021,6,1,4,4,1,0,0,0,3,1,5,6,0,10,10,5,5,1,3,5,8,9,7,7,1,20,1,1,,,,,,3,0,0,1,2
747,4400.858,2021,4,1,4,4,3,1,1,1,3,2,7,5,0,5,5,7,5,1,4,5,7,9,5,8,1,16,2,2,,,,,,4,0,1,3,3
748,5016.682,2021,5,1,4,3,1,1,0,0,2,1,8,1,0,10,5,7,3,1,3,4,6,7,4,6,1,20,1,1,,,,,,4,1,0,1,3
749,12485.2,2021,2,1,4,4,1,1,1,1,2,3,6,6,0,5,8,8,4,1,4,4,8,9,7,8,1,15,2,2,,,,,,8,0,0,2,3
750,5062,2021,6,1,4,2,1,1,0,0,3,3,9,6,1,3,6,8,4,1,3,5,8,10,6,9,1,13,2,1,,,,,,4,0,0,1,3
751,2757.915,2021,5,1,4,3,3,1,0,0,2,2,5,2,0,10,9,9,2,2,3,5,7,9,7,6,1,20,1,1,,,,,,8,0,0,1,1
752,2757.915,2021,6,1,4,1,3,0,0,0,3,1,10,6,0,10,7,8,3,1,2,4,8,8,2,8,1,16,1,1,,,,,,3,0,0,2,3
753,1315.115,2021,5,0,4,3,3,1,0,0,2,3,1,1,0,5,5,5,4,1,4,5,7,8,6,6,1,20,2,1,,,,,,8,0,0,1,2
754,1288.176,2021,4,1,3,4,1,1,0,0,1,3,8,2,0,10,10,10,4,1,4,5,8,10,8,5,1,20,2,2,,,,,,3,0,0,1,2
755,4562.034,2021,5,0,4,1,1,0,0,0,3,1,10,2,0,10,10,10,3,2,1,4,0,0,0,10,1,10,4,2,,,,,,2,0,0,5,5
756,5061.691,2021,2,0,4,1,1,0,1,1,3,1,8,1,0,4,4,5,1,1,3,4,4,6,5,5,0,5,2,2,,,,,,5,0,0,4,5
757,534.2153,2021,2,1,1,3,3,0,0,0,3,3,8,5,0,5,7,7,4,1,4,4,7,6,5,4,0,8,2,1,,,,,,9,0,1,1,2
758,6456.271,2021,5,1,4,1,3,1,0,0,1,3,7,1,0,6,8,10,3,2,3,4,7,10,5,7,1,18,1,1,,,,,,3,0,0,1,1
759,5678.22,2021,3,0,4,4,1,1,1,1,1,3,1,6,0,6,8,10,3,1,2,2,6,2,6,3,1,18,2,2,,,,,,4,1,0,1,2
760,3011.96,2021,6,1,4,2,3,1,0,0,1,2,8,1,0,5,7,7,4,1,2,3,7,8,3,3,1,20,1,2,,,,,,8,0,1,1,2
761,9774.842,2021,4,0,4,3,1,0,0,0,2,2,8,6,0,6,7,7,3,2,5,5,7,10,5,8,1,17,3,2,,,,,,2,0,0,2,1
762,1935.297,2021,1,1,4,2,3,0,0,0,2,2,10,1,0,8,7,7,3,1,5,5,6,7,6,6,0,10,3,2,,,,,,3,0,1,3,3
763,4998.137,2021,3,0,4,4,1,1,1,4,1,2,1,1,0,8,8,8,3,1,4,4,9,8,5,6,1,19,1,1,,,,,,8,0,0,3,2
764,8390.144,2021,3,1,4,4,1,1,0,0,2,3,6,1,0,10,8,8,4,2,3,5,4,8,5,4,1,20,1,1,,,,,,3,0,0,2,3
765,6337.045,2021,5,0,4,1,3,1,1,1,3,3,10,1,0,10,10,8,4,2,4,5,8,6,9,1,1,20,1,2,,,,,,5,0,0,1,1
766,2094.246,2021,3,1,4,1,1,1,1,2,1,2,6,1,0,6,8,9,2,1,1,3,5,4,5,5,1,13,2,2,,,,,,8,0,0,1,2
767,4420.22,2021,5,1,4,1,1,1,0,0,2,2,9,2,0,5,8,8,3,1,3,4,7,7,5,2,1,16,1,2,,,,,,3,0,0,1,2
768,4420.22,2021,1,1,4,2,1,1,0,0,3,3,6,6,0,7,7,8,4,1,4,5,6,7,5,6,1,19,1,1,,,,,,9,0,0,1,1
769,3083.984,2021,4,0,1,3,1,1,0,0,1,3,7,2,0,9,7,9,2,2,5,5,8,9,3,2,1,18,1,1,,,,,,3,0,1,1,1
770,385.7683,2021,6,0,1,3,3,0,0,0,2,3,4,6,0,10,10,10,4,1,2,5,9,8,9,9,1,14,2,1,,,,,,8,0,0,1,1
771,3224.323,2021,4,0,4,4,1,1,1,1,1,3,1,6,0,5,8,6,4,2,3,4,7,9,7,6,1,14,1,2,,,,,,4,0,0,1,2
772,6448.645,2021,2,1,4,1,1,0,0,0,1,2,10,1,0,6,8,10,3,3,3,4,5,4,1,1,0,14,2,1,,,,,,3,0,0,4,3
773,7680.546,2021,4,0,4,4,1,0,0,0,1,2,9,2,0,7,8,8,4,1,5,5,5,9,3,7,1,13,2,2,,,,,,4,0,1,2,3
774,3878.966,2021,3,0,4,1,1,1,1,3,3,1,9,3,0,9,7,7,3,4,4,4,5,9,5,9,1,12,1,1,,,,,,2,0,0,1,2
775,670.9373,2021,1,1,4,1,3,0,0,0,3,3,2,1,0,10,8,10,3,1,2,5,8,9,7,7,0,19,1,1,,,,,,9,0,0,1,3
776,5743.162,2021,6,1,4,3,1,0,0,0,2,1,2,1,1,5,6,7,2,1,1,4,5,8,1,1,1,15,1,1,,,,,,4,1,1,1,2
777,448.1818,2021,3,0,2,4,1,1,1,1,1,3,2,6,0,9,8,8,4,1,3,4,8,8,8,7,1,18,2,1,,,,,,3,0,0,2,2
778,14843.4,2021,4,1,4,2,1,1,1,1,1,3,9,1,0,5,7,7,3,1,4,4,5,7,5,6,0,16,1,1,,,,,,3,0,0,2,2
779,995.7514,2021,5,0,4,1,3,0,0,0,3,3,10,1,0,2,4,10,3,2,4,4,10,10,10,10,1,14,2,1,,,,,,9,0,0,1,4
780,4980.793,2021,2,0,4,3,3,1,1,1,3,3,7,1,0,10,8,9,4,3,5,4,6,7,5,6,1,18,4,2,,,,,,8,0,0,2,1
781,1276.098,2021,1,1,1,3,3,0,0,0,3,1,8,2,0,10,7,9,3,1,4,5,7,10,5,7,1,16,1,1,,,,,,3,0,0,3,3
782,1309.193,2021,4,0,4,3,3,1,0,0,1,3,4,6,0,8,7,8,3,1,2,5,7,6,4,4,1,11,2,2,,,,,,5,1,1,3,3
783,1611.041,2021,3,0,4,1,1,0,1,2,1,2,6,1,0,6,7,6,4,1,3,4,7,8,3,5,1,15,1,1,,,,,,3,0,0,2,2
784,5688.746,2021,2,0,4,1,3,0,1,2,3,2,5,1,0,3,7,8,4,2,5,5,6,7,2,3,1,6,4,3,,,,,,8,1,1,3,2
785,6481.526,2021,3,1,4,4,1,1,1,1,2,1,5,4,0,6,6,6,4,1,2,3,8,9,7,6,0,15,2,2,,,,,,4,1,0,1,2
786,3464.38,2021,6,0,4,2,1,0,0,0,2,2,1,1,0,8,8,7,4,2,5,5,7,7,5,6,1,18,1,1,,,,,,4,0,0,1,2
787,3196.58,2021,2,1,4,4,3,0,0,0,1,3,2,6,0,9,7,8,4,1,5,4,7,9,5,6,0,20,3,2,,,,,,3,0,0,1,1
788,3486.406,2021,4,1,4,4,1,0,0,0,1,3,8,1,0,3,5,9,5,3,5,5,7,10,6,10,1,10,99,1,,,,,,9,1,0,1,2
789,15746.41,2021,4,1,4,1,1,1,1,2,1,3,6,1,0,5,7,8,3,1,3,5,7,8,4,4,1,14,1,3,,,,,,3,0,0,1,1
790,12069.29,2021,4,0,4,1,1,1,0,0,1,1,10,2,0,5,5,8,3,1,4,4,5,9,5,5,1,8,2,2,,,,,,3,0,1,3,3
791,2513.804,2021,6,0,4,1,3,1,0,0,2,3,6,1,0,9,10,10,4,1,2,5,9,9,4,7,1,20,1,1,,,,,,3,0,0,1,1
792,4758.322,2021,5,0,4,3,1,0,0,0,3,1,10,3,0,5,0,3,1,1,4,5,5,8,5,6,1,20,1,1,,,,,,9,0,0,1,1
793,419.4868,2021,2,0,3,1,3,1,0,0,3,3,7,1,0,8,9,7,3,1,4,3,8,8,6,5,1,15,1,1,,,,,,9,1,1,2,1
794,5566.501,2021,5,0,4,1,1,1,0,0,2,2,4,1,1,8,7,7,2,1,1,5,7,8,0,0,1,16,2,1,,,,,,4,0,0,1,3
795,6716.66,2021,5,0,4,1,1,1,0,0,1,2,5,1,0,7,10,10,4,2,4,5,7,10,4,2,1,16,1,1,,,,,,4,0,0,1,1
796,13224.68,2021,3,0,4,4,1,1,1,2,1,3,7,1,0,4,8,8,3,4,5,4,8,9,7,7,1,17,1,1,,,,,,4,0,1,3,2
797,198.251,2021,4,0,4,3,2,1,1,1,2,3,4,6,0,8,8,10,1,1,5,3,2,2,10,10,1,8,3,2,,,,,,3,1,1,2,4
798,466.8048,2021,6,0,2,2,3,1,0,0,2,1,1,5,0,8,9,10,4,1,2,4,7,8,3,3,1,20,1,1,,,,,,3,0,0,1,2
799,1830.846,2021,6,1,4,4,3,0,0,0,2,1,1,1,0,9,8,7,3,1,4,5,7,7,7,7,1,8,3,2,,,,,,2,0,0,1,6
800,4974.775,2021,5,1,4,1,1,1,0,0,2,3,9,1,0,10,8,8,3,1,5,3,5,8,1,3,0,16,3,1,,,,,,5,0,0,2,3
801,5031.934,2021,6,0,4,1,1,0,0,0,2,1,4,1,0,5,5,5,2,3,4,2,4,0,0,2,1,11,1,1,,,,,,2,0,1,2,4
802,2848.364,2021,1,1,4,1,1,0,0,0,3,1,8,2,1,7,5,10,3,1,1,4,10,5,3,5,0,13,2,2,,,,,,4,0,0,1,5
803,647.2484,2021,4,1,1,2,1,0,0,0,3,1,10,1,0,6,4,7,4,1,2,2,7,9,4,7,1,4,3,1,,,,,,4,1,1,1,5
804,3049.303,2021,1,0,4,1,1,0,0,0,3,3,9,1,1,5,6,3,3,1,5,1,2,5,0,5,99,7,1,1,,,,,,3,0,0,5,5
805,1087.618,2021,6,0,3,1,1,0,0,0,2,1,6,6,0,6,10,10,4,1,4,4,8,10,9,9,1,19,1,1,,,,,,3,0,0,1,2
806,1740.803,2021,4,0,4,1,3,0,0,0,1,3,2,1,0,8,2,3,4,2,5,5,0,9,2,9,1,20,1,1,,,,,,4,0,0,2,5
807,6126.692,2021,4,0,4,4,3,1,1,2,2,2,4,2,0,8,8,10,5,1,4,5,8,4,1,4,1,20,1,1,,,,,,3,0,0,2,1
808,13076.06,2021,4,0,4,4,1,1,0,0,1,3,3,6,0,7,8,8,4,1,1,4,5,10,4,0,1,13,3,1,,,,,,4,0,1,1,2
809,1536.557,2021,2,1,4,1,3,0,0,0,3,3,6,1,1,6,6,7,4,2,4,5,0,5,3,5,1,19,1,1,,,,,,8,0,0,1,3
810,6310.649,2021,6,0,4,1,1,1,0,0,3,1,10,2,0,5,8,9,3,1,4,5,7,9,6,7,1,12,1,1,,,,,,3,0,0,1,1
811,9228.958,2021,3,1,4,2,1,0,0,0,3,2,7,6,0,4,5,8,3,2,3,3,6,7,5,6,1,0,4,3,,,,,,3,0,1,3,3
812,5741.481,2021,1,1,4,1,3,0,0,0,1,1,5,1,0,8,7,1,4,2,4,5,8,10,5,8,99,14,2,2,,,,,,8,0,0,1,1
813,5496.184,2021,2,0,4,1,1,1,0,0,3,3,10,1,0,10,8,8,3,4,5,3,4,8,3,6,1,15,2,2,,,,,,3,0,0,1,1
814,4845.441,2021,2,1,4,2,1,0,0,0,3,1,8,5,0,5,9,8,4,1,4,3,6,8,8,8,0,13,99,1,,,,,,8,0,0,2,2
815,4895.345,2021,2,0,4,1,1,1,1,3,1,3,5,1,0,7,7,10,4,1,3,5,6,8,3,0,1,19,1,1,,,,,,4,0,0,2,1
816,782.0162,2021,6,1,3,2,1,0,0,0,2,1,7,1,0,8,10,10,4,1,4,5,10,5,2,2,1,20,2,1,,,,,,3,0,0,1,6
817,6062.295,2021,4,0,4,1,1,1,1,1,3,1,10,6,0,8,9,10,3,1,4,5,3,10,8,10,1,15,4,3,,,,,,8,0,0,1,6
818,3031.016,2021,3,1,4,2,1,1,1,1,1,3,3,6,0,5,8,8,4,1,5,4,8,10,5,10,1,12,3,1,,,,,,8,0,0,3,3
819,1483.572,2021,6,1,4,4,3,1,0,0,3,1,8,1,1,1,4,7,2,1,3,5,8,9,1,0,1,4,4,3,,,,,,3,0,0,2,4
820,1449.043,2021,5,0,4,2,3,0,1,1,3,1,9,3,1,2,3,3,1,3,4,5,1,2,0,8,1,3,4,3,,,,,,4,0,0,2,3
821,102.9856,2021,6,0,4,2,2,0,0,0,2,3,7,1,0,10,10,10,4,2,3,5,7,8,4,4,1,19,1,1,,,,,,8,0,0,1,1
822,102.9856,2021,3,0,4,4,2,0,0,0,1,3,3,6,0,7,7,8,4,1,1,4,7,6,4,4,1,18,1,1,,,,,,8,0,0,2,3
823,1532.834,2021,6,1,4,1,3,0,0,0,1,3,3,1,0,5,8,10,4,2,5,3,7,7,4,5,1,16,1,2,,,,,,3,0,0,2,1
824,2625.027,2021,6,0,4,1,1,0,0,0,2,2,9,1,0,5,7,8,5,1,3,4,7,9,2,3,1,13,1,1,,,,,,3,1,0,2,2
825,11654.17,2021,6,0,4,3,1,0,0,0,2,1,5,1,0,6,9,7,3,1,1,4,6,9,3,5,1,15,3,2,,,,,,5,0,0,1,1
826,2718.03,2021,4,1,4,1,1,1,0,0,3,2,3,2,0,7,7,10,3,2,4,4,6,6,4,7,1,13,1,2,,,,,,3,0,0,2,3
827,11523.24,2021,6,1,4,3,1,1,0,0,2,2,8,1,0,8,10,10,4,1,3,4,5,8,5,5,1,18,1,1,,,,,,4,0,0,1,2
828,4267.457,2021,3,0,4,4,1,1,0,0,1,3,3,1,0,8,8,8,4,2,5,5,3,7,2,4,1,15,1,1,,,,,,5,1,0,3,3
829,1947.291,2021,4,1,4,1,3,0,0,0,2,3,10,1,0,5,8,9,4,1,2,5,7,0,5,4,1,18,1,1,,,,,,3,0,0,1,1
830,992.9074,2021,4,0,4,3,3,1,0,0,1,1,1,6,0,8,7,8,5,1,3,5,8,6,3,1,1,16,1,1,,,,,,5,0,0,2,1
831,2160.179,2021,5,1,4,1,1,1,0,0,1,2,8,1,0,7,9,9,4,1,4,5,7,8,3,7,1,19,1,1,,,,,,8,0,0,2,2
832,2246.544,2021,2,0,4,4,1,0,0,0,1,2,9,3,0,6,8,9,2,4,4,3,7,7,1,6,1,17,1,2,,,,,,3,0,1,2,2
833,2246.544,2021,5,0,4,2,1,1,0,0,2,3,6,1,0,5,6,8,3,2,5,3,7,6,3,3,1,11,1,1,,,,,,4,0,1,2,1
834,1071.781,2021,3,0,4,3,3,1,0,0,3,3,8,5,0,5,7,9,3,1,4,5,8,9,8,6,1,17,4,2,,,,,,4,0,0,2,2
835,3499.227,2021,3,1,4,4,1,0,0,0,2,3,3,1,1,10,8,8,4,1,3,5,8,9,4,6,1,18,2,1,,,,,,3,0,0,2,2
836,186.7043,2021,6,1,4,1,2,1,0,0,2,3,3,6,0,2,6,9,3,2,3,3,8,8,5,7,1,15,1,1,,,,,,1,0,0,1,2
837,1612.659,2021,1,0,4,3,1,0,0,0,3,3,2,1,0,3,6,5,3,1,5,4,3,2,0,2,1,10,2,2,,,,,,9,0,1,1,3
838,1678.311,2021,2,0,4,1,1,0,0,0,3,3,3,1,0,6,7,9,1,2,4,3,8,10,4,5,1,15,2,1,,,,,,3,0,0,3,3
839,11070.08,2021,4,1,4,2,1,1,1,2,3,1,9,6,0,4,5,5,1,2,4,4,3,6,4,4,1,9,4,2,,,,,,3,0,0,1,2
840,20878.32,2021,1,0,4,1,1,0,0,0,1,2,3,2,0,9,10,9,5,1,4,5,7,10,6,9,99,15,1,1,,,,,,2,1,1,1,2
841,15847.61,2021,6,0,4,1,3,0,0,0,3,1,1,1,0,7,8,8,4,1,3,5,8,9,7,7,1,17,2,1,,,,,,8,0,0,2,4
842,8481.606,2021,4,1,4,1,1,1,0,0,1,2,2,6,0,9,8,10,5,1,3,5,7,9,5,8,1,20,1,1,,,,,,1,0,0,1,2
843,4985.34,2021,2,0,4,2,3,1,0,0,3,3,4,4,0,10,10,8,3,1,4,4,9,10,7,9,0,10,4,3,,,,,,5,0,0,3,3
